time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc
1.0,-1.766274575172395,-1.770161596078982,-2.1539851823576726,-0.8164906198685629,1.5899297442515479,-0.196477990800658,-0.20943951023931573,-0.05446971301913312,0.062000095067674225,-0.010740001990332933,-0.0065399885860516985,-0.20931733819996567,3.8257028385751056e-12,9.910788150656523e-13,-1.1296912367531562e-12,1.9579004563359915e-13,1.1868688606992515e-13,3.8257028385751056e-12
1.1,-1.787218526196327,-1.7756085673808955,-2.1477851728509054,-0.8175646200675962,1.5892757453929427,-0.21740972462065494,-0.20943951023930701,-0.05446971301913085,0.062000095067671644,-0.010740001990332485,-0.006539988586051425,-0.20931733819995696,1.2530562920548956e-11,3.2573919096559786e-12,-3.707882280140316e-12,6.428151055757276e-13,3.915800912671549e-13,1.2530562920548956e-11
1.2,-1.8081624772202582,-1.781055538682809,-2.1415851633441383,-0.8186386202666295,1.5886217465343375,-0.23834145844065135,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.3,-1.8291064282441893,-1.786502509984722,-2.1353851538373703,-0.8197126204656627,1.5879677476757323,-0.2592731922606476,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.4,-1.8500503792681209,-1.7919494812866352,-2.129185144330603,-0.820786620664696,1.5873137488171272,-0.28020492608064396,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.5,-1.8709943302920522,-1.7973964525885484,-2.1229851348238356,-0.8218606208637292,1.586659749958522,-0.30113665990064026,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.6,-1.8919382813159837,-1.802843423890462,-2.116785125317069,-0.8229346210627626,1.586005751099917,-0.32206839372063667,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.7000000000000002,-1.9128822323399148,-1.8082903951923752,-2.1105851158103013,-0.8240086212617959,1.5853517522413116,-0.34300012754063297,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.8,-1.9338261833638462,-1.8137373664942884,-2.104385106303534,-0.8250826214608291,1.5846977533827062,-0.36393186136062927,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
1.9,-1.9547701343877775,-1.8191843377962016,-2.0981850967967666,-0.8261566216598624,1.5840437545241013,-0.38486359518062563,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
2.0,-1.9757140854117088,-1.824631309098115,-2.0919850872899994,-0.8272306218588957,1.5833897556654961,-0.40579532900062193,-0.20943951023930707,-0.05446971301913088,0.0620000950676712,-0.01074000199033237,-0.006539988586051428,-0.20931733819995704,1.247511795187396e-11,3.236600046402855e-12,-3.687090416887192e-12,6.393497950335404e-13,3.8898110836051443e-13,1.2447395467536462e-11
2.1,-1.9966580364356448,-1.8300782804000293,-2.0857850777832305,-0.8283046220579292,1.582735756806891,-0.42672706282062284,-0.20943951023940005,-0.054469713019155055,0.06200009506769872,-0.01074000199033714,-0.006539988586054331,-0.20931733820004994,-8.039520457876112e-11,-2.090968381156227e-11,2.3799752803747045e-11,-4.123719545203696e-12,-2.510617487815191e-12,-8.033975961008612e-11
2.2,-2.0176019874595807,-1.8355252517019438,-2.079585068276462,-0.8293786222569628,1.5820817579482858,-0.4476587966406238,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.3,-2.0385459384835167,-1.840972223003858,-2.073385058769693,-0.830452622455996,1.5814277590896801,-0.4685905304606247,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.4,-2.0594898895074527,-1.8464191943057728,-2.0671850492629247,-0.8315266226550297,1.5807737602310752,-0.48952226428062573,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.5,-2.0804338405313887,-1.8518661656076871,-2.0609850397561558,-0.8326006228540632,1.5801197613724696,-0.5104539981006266,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.6,-2.1013777915553247,-1.8573131369096014,-2.0547850302493873,-0.8336746230530967,1.5794657625138644,-0.5313857319206277,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.7,-2.1223217425792607,-1.862760108211516,-2.0485850207426184,-0.8347486232521303,1.578811763655259,-0.5523174657406287,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.8,-2.1432656936031966,-1.8682070795134305,-2.04238501123585,-0.8358226234511639,1.5781577647966536,-0.5732491995606296,-0.2094395102393996,-0.05446971301915501,0.062000095067699136,-0.010740001990337247,-0.006539988586054325,-0.20931733820004977,-7.997936731369857e-11,-2.0798793874212254e-11,2.3681932245312653e-11,-4.101195026679474e-12,-2.497622573281986e-12,-7.992392234502356e-11
2.9,-2.1638441242820043,-1.8735589885786208,-2.0362932062226897,-0.8368778798647974,1.5775151797294689,-0.593815626253944,-0.1899999999999324,-0.04941400723199779,0.05624544313245149,-0.009743149111792922,-0.005932967614035811,-0.18988916758130267,0.5000000000662526,0.13003686115411847,-0.14801432405243867,0.02563986608707114,0.01561307267059028,0.49970833580664753
3.0,-2.180376216741078,-1.8778585514014259,-2.031399233242334,-0.8377256411382645,1.5769989462076166,-0.6103380750720058,-0.14000000000005328,-0.03641032111834098,0.04144401072920531,-0.00717916250343165,-0.004371660347187501,-0.1399183340073787,0.49999999994629296,0.13003686112291651,-0.14801432401692174,0.025639866080920788,0.01561307266684414,0.49970833568677103
3.1,-2.191908309200151,-1.8808577456128623,-2.027985403502307,-0.838317003750895,1.5766388434124494,-0.6218634405326627,-0.09000000000000521,-0.023406635004640217,0.0266425783259091,-0.004615175895061714,-0.0028103530803339155,-0.08994750043328584,0.4999999999950734,0.13003686113560428,-0.14801432403136505,0.02563986608342226,0.015613072668367227,0.4997083357355376
3.2,-2.1984404016592247,-1.88255657121293,-2.0260517170026073,-0.8386519677026887,1.5764348713439673,-0.6283917226359158,-0.03999999999999369,-0.010402948890948964,0.011841145922623713,-0.002051189286693653,-0.0012490458134814708,-0.03997666685922953,0.5000000000066752,0.13003686113861973,-0.14801432403479617,0.025639866084016947,0.015613072668729345,0.4997083357471254
3.280641849,-2.200066178619077,-1.8829793930784657,-2.025570440447126,-0.8387353371097537,1.5763841045963334,-0.6300165512337014,2.75310389749452e-17,7.160099784278101e-18,-8.149976247595457e-18,1.4117843049240475e-18,8.596882243113982e-19,2.7514979334750547e-17,0.49999999995900435,0.13003686112622068,-0.1480143240206839,0.02563986608157246,0.015613072667240714,0.49970833569947626
