time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.0,-1.6006999999999998,-1.7271,-2.2029999999999994,-0.8079999999999998,1.5951,-0.030999999999999694,2.147560487386695e-05,0.00012987700539899037,0.0001531607927966443,7.193274513379405e-05,0.0005000000000000002,-0.00011616459676432023,0.02147560487386695,0.12987700539899036,0.1531607927966443,0.07193274513379405,0.5000000000000002,-0.11616459676432023,0.18963153692348164,0.6096838816511918,0.2609711486943511,0.9998434779226772,0.00039186782709176965,-0.012536274005463676,0.012478298327523958
0.1,-1.6005926219756306,-1.7264506149730052,-2.2022341960360166,-0.807640336274331,1.5976000000000001,-0.0315808229838213,0.0021475604873866963,0.012987700539899043,0.01531607927966444,0.007193274513379409,0.050000000000000044,-0.01161645967643203,0.02147560487386709,0.1298770053989889,0.15316079279664357,0.07193274513379339,0.49999999999999306,-0.11616459676431862,0.1892866108122518,0.6101052044075136,0.2618184872820175,0.9998383316079577,0.0007317342600920842,-0.013761349903244374,0.011549911741159973
0.2,-1.6002704879025225,-1.7245024598920202,-2.1999367841440667,-0.8065613450973239,1.6051,-0.033323291935286097,0.004295120974773394,0.0259754010797981,0.030632158559328895,0.014386549026758825,0.10000000000000014,-0.02323291935286407,0.02147560487386362,0.12987700539896982,0.15316079279661582,0.07193274513378124,0.49999999999991673,-0.11616459676429954,0.1882512095179513,0.6113613856208391,0.26437045616154914,0.9998080740778521,0.0017645967184753589,-0.017433894995764254,0.008761307689726005
0.30000000000000004,-1.5997335977806757,-1.7212555347570455,-2.1961077643241502,-0.804763026468979,1.6176,-0.036227406854394094,0.006442681462159998,0.03896310161969658,0.04594823783899268,0.021579823540137922,0.14999999999999802,-0.0348493790292956,0.02147560487380464,0.12987700539860553,0.15316079279619602,0.07193274513358348,0.49999999999852895,-0.11616459676398035,0.18652358814914646,0.6134287287415507,0.26865680031446193,0.9997081147055359,0.003530094448924608,-0.02354556464995562,0.004102463942490451
0.4,-1.5989819516100905,-1.716709839568081,-2.190747136576268,-0.8022453803892964,1.6350999999999998,-0.040293167741145275,0.00859024194954675,0.051950802159595966,0.06126431711865752,0.02877309805351752,0.1999999999999994,-0.04646583870572793,0.021475604873907855,0.12987700539923697,0.15316079279693848,0.0719327451339339,0.5000000000009714,-0.1161645967645424,0.18410125379501696,0.6162666250306308,0.274726695848952,0.999463696498013,0.006093782107418576,-0.032081465847719495,-0.002442284016374873
0.5,-1.5980155493907664,-1.7108653743251265,-2.1838549009004193,-0.7990084068582757,1.6575999999999995,-0.045520574595539626,0.010737802436933447,0.06493850269949501,0.07658039639832197,0.035966372566896936,0.24999999999999947,-0.05808229838215997,0.02147560487390265,0.1298770053992092,0.15316079279691072,0.07193274513391655,0.5000000000008604,-0.11616459676451464,0.18098159501183256,0.6198158952129635,0.28264809010379843,0.9989692734351866,0.009546328979079375,-0.043018694090862244,-0.01089267157841895
0.6000000000000001,-1.5968343911227036,-1.7037221390281818,-2.1754310572966036,-0.7950521058759169,1.6850999999999994,-0.05190962741757722,0.012885362924320626,0.07792620323939697,0.09189647567798985,0.04315964708027796,0.30000000000001076,-0.0696987580585946,0.021475604874325923,0.12987700540176272,0.1531607927999222,0.07193274513533209,0.5000000000107137,-0.11616459676680448,0.17716277573399908,0.6239964992491105,0.29250665511638674,0.9980877122373822,0.014002329675600687,-0.0563243160612305,-0.0212702812543478
0.7000000000000001,-1.595493652469842,-1.6956138169446338,-2.1658691103241456,-0.7905612888594113,1.7163153874299715,-0.05916187320486666,0.01349352050062798,0.08160412920634483,0.0962337642935886,0.045196676732976435,0.3141592653589903,-0.07298836876040435,4.732029460019601e-13,2.8565511172572537e-12,3.3696209781238477e-12,1.5877432180871629e-12,1.0982468373144393e-11,-2.5653493043329705e-12,0.17282352379435528,0.6285234770829726,0.3039289601283657,0.9967144441082949,0.01937074132851387,-0.07133719078361127,-0.033107348087385385
0.8,-1.5941443004197795,-1.6874534040239995,-2.156245733894787,-0.7860416211861138,1.74773131396587,-0.06646071008090697,0.01349352050062798,0.08160412920634483,0.0962337642935886,0.045196676732976435,0.3141592653589903,-0.07298836876040435,4.732029460019601e-13,2.8565511172572537e-12,3.3696209781238477e-12,1.5877432180871629e-12,1.0982468373144393e-11,-2.5653493043329705e-12,0.16845563870007352,0.6328348668330666,0.3156683471111018,0.9949290231828515,0.02510126186569031,-0.08634049861821556,-0.045071984419647826
0.9,-1.5927949483697166,-1.6792929911033652,-2.1466223574654286,-0.7815219535128162,1.7791472405017683,-0.07375954695694728,0.01349352050062798,0.08160412920634483,0.0962337642935886,0.045196676732976435,0.3141592653589903,-0.07298836876040435,4.732029460019601e-13,2.8565511172572537e-12,3.3696209781238477e-12,1.5877432180871629e-12,1.0982468373144393e-11,-2.5653493043329705e-12,0.16409129355447655,0.6368903552674037,0.32764633837078405,0.9927358137477463,0.031154335146329103,-0.10122821214190487,-0.05707767138508337
