time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc
0.0,-1.6006999999999998,-1.7271,-2.2029999999999994,-0.8079999999999998,1.5951,-0.030999999999999694,-0.0005,-6.559146102987086e-05,0.00039368232115959183,-0.00033132709719232024,-1.649164537522754e-05,-0.0004998139563033932,-0.5,-0.06559146102987086,0.39368232115959184,-0.33132709719232023,-0.016491645375227543,-0.4998139563033932
0.1,-1.6032,-1.7274279573051494,-2.2010315883942013,-0.8096566354859615,1.5950175417731238,-0.033499069781516656,-0.049999999999999815,-0.006559146102987062,0.039368232115959044,-0.033132709719231906,-0.0016491645375227482,-0.04998139563033914,-0.4999999999998265,-0.06559146102984904,0.3936823211594661,-0.33132709719221165,-0.016491645375221988,-0.49981395630323233
0.2,-1.6107,-1.7284118292205977,-2.1951263535768075,-0.8146265419438462,1.5947701670924954,-0.04099627912606754,-0.09999999999999792,-0.0131182922059739,0.07873646423191674,-0.06626541943846267,-0.00329832907504544,-0.09996279126067656,-0.49999999999795997,-0.06559146102960359,0.39368232115799506,-0.3313270971909696,-0.016491645375159972,-0.49981395630134495
0.30000000000000004,-1.6231999999999998,-1.7300516157463441,-2.1852842955478176,-0.8229097193736542,1.5943578759581147,-0.05349162803365236,-0.149999999999997,-0.019677438308960862,0.11810469634787518,-0.09939812915769408,-0.004947493612568164,-0.14994418689101494,-0.49999999999703015,-0.06559146102948216,0.39368232115724566,-0.3313270971903451,-0.016491645375129614,-0.49981395630041514
0.4,-1.6406999999999998,-1.7323473168823897,-2.171505414307232,-0.8345061677753853,1.5937806683699818,-0.07098511650427108,-0.19999999999999216,-0.026236584411947313,0.15747292846383057,-0.1325308388769229,-0.006596658150090758,-0.19992558252134943,-0.49999999999222844,-0.06559146102885072,0.3936823211534709,-0.3313270971871671,-0.01649164537497002,-0.4998139562956134
0.5,-1.6615548200527366,-1.7350831131159379,-2.1550850663757783,-0.8483257017564684,1.593092807776634,-0.09183217674137845,-0.20943951023929785,-0.027474886947952287,0.16490526506706976,-0.13878596992993558,-0.006908004260855676,-0.209361580437897,2.1651260267586897e-11,2.8415546445936707e-12,-1.7049327867562023e-11,1.4360246886824599e-11,7.138539716906051e-13,2.1623537783249398e-11
0.6000000000000001,-1.6824987710766686,-1.7378306018107335,-2.1385945398690693,-0.8622042987494634,1.5924020073505483,-0.1127683347851704,-0.2094395102393211,-0.027474886947955336,0.16490526506708805,-0.138785969929951,-0.006908004260856442,-0.2093615804379202,-1.5524591229000428e-12,-2.0445332198906813e-13,1.2197893108500336e-12,-1.0257319204875282e-12,-5.111333049726703e-14,-1.5524591229000428e-12
0.7000000000000001,-1.7034427221006005,-1.740578090505529,-2.1221040133623603,-0.8760828957424585,1.5917112069244626,-0.13370449282896235,-0.2094395102393211,-0.027474886947955336,0.16490526506708805,-0.138785969929951,-0.006908004260856442,-0.2093615804379202,-1.5524591229000428e-12,-2.0445332198906813e-13,1.2197893108500336e-12,-1.0257319204875282e-12,-5.111333049726703e-14,-1.5524591229000428e-12
0.8,-1.7243866731245325,-1.7433255792003244,-2.1056134868556518,-0.8899614927354534,1.591020406498377,-0.15464065087275428,-0.2094395102393211,-0.027474886947955336,0.16490526506708805,-0.138785969929951,-0.006908004260856442,-0.2093615804379202,-1.5524591229000428e-12,-2.0445332198906813e-13,1.2197893108500336e-12,-1.0257319204875282e-12,-5.111333049726703e-14,-1.5524591229000428e-12
0.9,-1.7453306241484645,-1.74607306789512,-2.089122960348943,-0.9038400897284484,1.5903296060722913,-0.17557680891654615,-0.20943951023930626,-0.027474886947953393,0.1649052650670764,-0.13878596992994116,-0.006908004260855954,-0.2093615804379054,1.3251347513323896e-11,1.7361205816357927e-12,-1.0423654110899131e-11,8.788027534986767e-12,4.366291283155886e-13,1.3223625028986397e-11
1.0,-1.766274575172396,-1.7488205565899155,-2.072632433842235,-0.9177186867214432,1.5896388056462059,-0.19651296696033765,-0.20943951023928972,-0.027474886947951218,0.16490526506706307,-0.1387859699299302,-0.006908004260855696,-0.20936158043788883,2.977394817847582e-11,3.90540498104542e-12,-2.3425499265188146e-11,1.9738408848300543e-11,9.824155387101832e-13,2.977394817847582e-11
