timestamp,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_pos,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_vel,shoulder_lift_joint_eff,elbow_joint_eff,wrist_1_joint_eff,wrist_2_joint_eff,wrist_3_joint_eff,shoulder_pan_joint_eff
1750762890.8206332,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.822491,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.8245416,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.8250518,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.8256652,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.8270319,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.828787,-2.022914,-1.7532119999999995,-0.9714900000000002,1.566672,-0.9031580000000003,-2.473427,0.0,0.0,0.0,0.0,0.0,0.0,5.856537662296483,3.518140311393056,0.29967979123787336,-0.00034027241969481647,0.0,2.225031006133564e-17
1750762890.8310807,-2.0229138451966158,-1.7532129999999997,-0.9714891522018565,1.5666720222118116,-0.9031573668228265,-2.4734263659942024,0.00015480338476854134,-0.001,0.0008477981436477021,2.2211811553889772e-05,0.0006331771733083481,0.0006340057974409268,5.8346396668506895,3.3250261753480976,0.31702566927927506,0.002536510043889506,0.017836799271104705,0.275703873226023
1750762890.8328753,-2.022913380786461,-1.7532159999999992,-0.9714866088074254,1.5666720888472463,-0.9031554672913069,-2.4734244639768104,0.0003096067695370827,-0.002,0.0016955962872954042,4.4423623107779544e-05,0.0012663543466166962,0.0012680115948818535,5.834632788717301,3.325019970619723,0.3170256774632772,0.002536502329089517,0.017836799271080245,0.275702735958882
1750762890.834871,-2.0229126067695375,-1.753221,-0.971482369816707,1.566672199906304,-0.9031523014054406,-2.473421293947823,0.000464410154305624,-0.003,0.0025433944309431063,6.663543466166932e-05,0.0018995315199250443,0.0019020173923227804,5.8346213251184125,3.3250096293587807,0.3170256911038607,0.002536489470930315,0.017836799271039483,0.2757008405102237
1750762890.8372552,-2.0229115231458437,-1.753228,-0.9714764352297021,1.566672355388985,-0.9031478691652275,-2.473416855907241,0.0006192135390741654,-0.004,0.0033911925745908084,8.884724621555909e-05,0.0025327086932333924,0.002536023189763707,5.83460527598916,3.3249951514948086,0.3170257102018963,0.0025364714691731064,0.017836799270982417,0.2756981868749102
1750762890.840247,-2.022910129915381,-1.7532369999999995,-0.9714688050464089,1.566672555295289,-0.9031421705706677,-2.473411149855064,0.0007740169238427066,-0.005,0.004238990718238511,0.00011105905776944886,0.0031658858665417405,0.003170028987204634,5.8345846412387345,3.3249765369291446,0.3170257347586022,0.002536448323483548,0.017836799270909046,0.2756947750457538
1750762890.8413792,-2.022908427078148,-1.7532479999999993,-0.9714594792668292,1.566672799625216,-0.9031352056217612,-2.473404175791292,0.000928820308611248,-0.006,0.005086788861886213,0.00013327086932333863,0.0037990630398500886,0.0038040347846455607,5.834559420750378,3.3249537855349485,0.317025764775545,0.002536420033431801,0.017836799270819374,0.27569060501350917
1750762890.8439136,-2.0229064146341464,-1.7532609999999993,-0.9714484578909612,1.5666730883787663,-0.903126974318508,-2.4733959337159255,0.0010836236933797893,-0.007,0.005934587005533915,0.0001554826808772284,0.004432240213158437,0.004438040582086487,5.8345296143813945,3.324926897157187,0.3170258002546392,0.00253638659849249,0.017836799270713403,0.2756856767668822
1750762890.845402,-2.0229040925833743,-1.7532759999999996,-0.9714357409188068,1.5666734215559395,-0.9031174766609089,-2.473386423628964,0.0012384270781483307,-0.008,0.006782385149181617,0.00017769449243111818,0.005065417386466785,0.005072046379527414,5.834495221963134,3.324895871612651,0.3170258411981477,0.002536348018044744,0.017836799270591133,0.2756799902925253
1750762890.8472524,-2.0229014609258336,-1.7532929999999993,-0.971421328350365,1.5666737991567359,-0.9031067126489623,-2.4733756455304072,0.0013932304629168722,-0.009000000000000001,0.00763018329282932,0.00019990630398500798,0.005698594559775134,0.0057060521769683415,5.8344562433010205,3.324860708689945,0.31702588760868117,0.002536304291372211,0.01783679927045259,0.2756735455750417
1750762890.850207,-2.0228985196615232,-1.7533119999999993,-0.9714052201856358,1.5666742211811555,-0.9030946822826698,-2.473363599420256,0.0015480338476854137,-0.010000000000000002,0.008477981436477024,0.00022211811553889778,0.006331771733083482,0.006340057974409269,5.8344126781745205,3.324821408149495,0.3170259394891989,0.002536255417663013,0.017836799270297705,0.275666342596984
1750762890.851303,-2.0228952687904425,-1.7533329999999996,-0.9713874164246192,1.5666746876291981,-0.9030813855620297,-2.4733502852985096,0.001702837232453955,-0.011000000000000003,0.009325779580124725,0.0002443299270927876,0.006964948906391831,0.006974063771850197,5.8343645263371595,3.3247779697235456,0.3170259968430076,0.002536201396009777,0.01783679927012658,0.2756583813388585
1750762890.8534455,-2.0228952687904425,-1.7533329999999996,-0.9713874164246192,1.5666746876291981,-0.9030813855620297,-2.4733502852985096,0.001702837232453955,-0.011000000000000003,0.009325779580124725,0.0002443299270927876,0.006964948906391831,0.006974063771850197,5.8343645263371595,3.3247779697235456,0.3170259968430076,0.002536201396009777,0.01783679927012658,0.2756583813388585
1750762890.8550565,-2.022887838227974,-1.7533809999999992,-0.971346722113724,1.5666757537961526,-0.9030509930577111,-2.4733198530202327,0.002012444001991038,-0.013000000000000005,0.011021375867420132,0.0002887535502005671,0.008231303253008528,0.00824207536673205,5.834254461414302,3.3246786780032487,0.3170261279854672,0.002536077904764398,0.017836799269735394,0.27564018389419886
1750762890.857128,-2.0228836585365855,-1.7534079999999994,-0.9713238315638453,1.5666763535150647,-0.9030338972740317,-2.473302734863702,0.0021672473867595794,-0.014000000000000005,0.011869174011067834,0.0003109653617544569,0.008864480426316877,0.008876081164172978,5.83419254770616,3.324622824032519,0.3170262017824724,0.0025360084328802054,0.017836799269515417,0.27562994765845505
