time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc
1.3,-1.7460863654091323,-1.6399757440048741,-2.1990790938107896,-0.9022942653656115,1.5911192611701936,-0.17636820474024645,-0.14073917330401864,0.06897136637731727,0.018166942867101632,-0.09002633110841596,-0.0040550065606126395,-0.14071038564238775,-0.010678161024713084,-0.026209310255209672,0.029410998526824272,-0.0028591676100697683,-0.0007132771414175565,-0.010652706939789924
1.4,-1.7602620109466673,-1.6333463172463825,-2.1969697854878287,-0.9113180899229117,1.5907067633979763,-0.1905407150855093,-0.1417564553753503,0.06629426758491652,0.021093083229608567,-0.0902382455730022,-0.004124977722173018,-0.14172510345262845,-0.01017282071331671,-0.02677098792400745,0.02926140362506935,-0.002119144645862381,-0.0006997116156037819,-0.010147178102407062
1.5,-1.7745341164499535,-1.626989816911814,-2.194569493461439,-0.9203559734224318,1.5902874200030905,-0.20480942772826208,-0.1427210550328617,0.06356500334568471,0.024002920263899163,-0.09037883499520061,-0.004193433948858072,-0.14268712642752784,-0.009645996575113891,-0.0272926423923181,0.029098370342905966,-0.0014058942219841164,-0.0006845622668505413,-0.009620229748993903
1.6,-1.788897209216498,-1.6209110426227293,-2.191879974384353,-0.9294010768965332,1.589861398211122,-0.21916886939176428,-0.14363092766544572,0.06078774289084654,0.026895190770859223,-0.09045103474101368,-0.004260217919684894,-0.14359441663502198,-0.00909872632584019,-0.027772604548381707,0.028922705069600596,-0.0007219974581307298,-0.0006678397082682253,-0.00907290207494138
1.7000000000000002,-1.8033456236009273,-1.6151143631890281,-2.188903102676307,-0.9384468784224435,1.5894288807848787,-0.23361337454537465,-0.1444841438442923,0.05796679433701213,0.029768717080460583,-0.0904580152591028,-0.004325174262433951,-0.1444450515361037,-0.008532161788465942,-0.028209485538344126,0.028735263096013597,-6.980518089116927e-05,-0.0006495634274905626,-0.00850634901081726
1.8,-1.8178735136213753,-1.609603705595971,-2.185640861556041,-0.9474871941723506,1.5889900657396339,-0.24813709802797068,-0.14527890020447964,0.05510657593057022,0.03262241120265852,-0.09040315749907157,-0.004388150452447892,-0.14523723482596035,-0.00794756360187332,-0.028602184064419056,0.02853694122197936,0.0005485776003122389,-0.0006297619001394139,-0.007921832898566405
1.9,-1.8324748665894681,-1.6043825469042161,-2.182095333732617,-0.9565161968848603,1.5885451659683099,-0.2627340286906227,-0.1460135296809284,0.0522115869175499,0.035455278234239884,-0.09029002712509726,-0.004448997713240033,-0.14596930662651997,-0.00734629476448756,-0.028949890130203215,0.028328670315813653,0.001131303739743128,-0.0006084726079214064,-0.007320718005596194
2.0,-1.84714351768821,-1.5994539090653108,-2.1782686918299063,-0.9655284316727551,1.5880944087773872,-0.2773980039825865,-0.14668651098741936,0.04928637838905292,0.03826641902710648,-0.09012234787894813,-0.004507571909226904,-0.14663975291963838,-0.006729813064909607,-0.02925208528496981,0.028111407928665955,0.0016767924614913277,-0.000585741959868713,-0.006704462931184096
2.1,-1.8618731654116882,-1.5948203566213601,-2.174163188616468,-0.974518829117319,1.5876380353353328,-0.2921227253943392,-0.1472964772347818,0.04633552443950695,0.041055032134384994,-0.08990397444563869,-0.00456373442054403,-0.14724721411752684,-0.006099662473624257,-0.02950853949545973,0.027886131072785147,0.002183734333094378,-0.0005616251131712602,-0.006074611978884592
2.2,-1.8766573877710495,-1.5904839972256517,-2.169781147110529,-0.9834827156340321,1.58717630003633,-0.30690177466196694,-0.14784222359361276,0.04336359395708422,0.04382041505938794,-0.08963886516713093,-0.004617352990028412,-0.14779049267627742,-0.0054574635883097855,-0.029719304824227244,0.02765382925002946,0.00265109278507758,-0.000536185694843816,-0.005432785587505817
2.3,-1.8914896591628096,-1.586446484891456,-2.1651249506263737,-0.9924158211276293,1.5867094697830704,-0.32172863062889395,-0.14832271391760132,0.04037512334195803,0.04656196484155384,-0.0893310549359716,-0.004668302532595536,-0.1482685596692701,-0.004804903239885583,-0.02988470615126193,0.027415497821658974,0.0030781023115933337,-0.000509495425671247,-0.004780669929926873
2.4,-1.9063633677884266,-1.582709025849425,-2.1601970328243647,-1.0013142839857432,1.5862378231933065,-0.33659668665386283,-0.14873708625616988,0.03737459042030933,0.04927917802008963,-0.08898462858113909,-0.004716465897638411,-0.1486805602496888,-0.004143723385685583,-0.03000532921648702,0.027172131785357934,0.003464263548325075,-0.00048163365042874773,-0.00412000580418681
2.5,-1.9212718335082895,-1.5792723868703304,-2.1549998678220907,-1.0101746534892246,1.5857616497357467,-0.35149926844836527,-0.14908465719862818,0.034366389790945195,0.051971650022739624,-0.08860369503481458,-0.00476173457559792,-0.14902581794502434,-0.0034757094245829734,-0.030082006293641328,0.026924720026499926,0.0038093354632451337,-0.0004526867795950906,-0.003452576953355546
2.6,-1.9362083260089724,-1.5761369058895955,-2.1495359604189623,-1.0189938897432862,1.5852812488016914,-0.36642965222248314,-0.14936492500682963,0.03135480980734906,0.054639074031284096,-0.08819236254061558,-0.00480400934055325,-0.14930383774117872,-0.002802678082014509,-0.030115799835961354,0.026674240085444723,0.004113324941990015,-0.00042274764955330113,-0.002780197961543829
2.7,-1.951166083159839,-1.5733025047533007,-2.14380783648102,-1.0277693612566288,1.5847969287195285,-0.3813810830153981,-0.14957757150866557,0.028344011362948507,0.05728123937942531,-0.0877547151334257,-0.004843200821629257,-0.14951430792914944,-0.002126465018359447,-0.03010798444400553,0.026421653481412122,0.004376474071898784,-0.0003919148107600634,-0.002104701879707127
2.8,-1.9661383294338877,-1.5707687038921727,-2.1378180335269135,-1.0364988403154556,1.5843090057198395,-0.39634679308569076,-0.14972246274048695,0.025338008611279772,0.05989802954106338,-0.08729479058826817,-0.0048792299968902775,-0.14965710070292682,-0.0014489123182137575,-0.03006002751668735,0.026167901616380718,0.004599245451575307,-0.00036029175261020896,-0.001427927737773782
2.9,-1.981118294268127,-1.5685346387204808,-2.131569091550116,-1.0451804963156384,1.5838178028593748,-0.41132002023700964,-0.14979964834239246,0.022340651716918902,0.06248941976797262,-0.0868165600018278,-0.004912028604646679,-0.1497322715131888,-0.0007718560190550505,-0.029973568943608697,0.025913902269092404,0.0047823058644036465,-0.0003279860775640131,-0.0007517081026198191
3.0,-1.99609923024073,-1.5665990775506644,-2.1250635441064807,-1.0538128872292443,1.5833236489125617,-0.4262940259566931,-0.14980935972603193,0.019355611698164132,0.06505547443635518,-0.08632390913605903,-0.004941539468130696,-0.14974005719683436,-9.711383639476878e-05,-0.0298504001875477,0.025660546683825558,0.004926508657687734,-0.0002951086348401688,-7.785683645566976e-05
3.1,-2.0110744309456616,-1.5649604408117392,-2.1183039096903897,-1.0623949493912461,1.5828268772394694,-0.44126211324842773,-0.14975200704931524,0.0163863673892517,0.06759634416090954,-0.08582062162001858,-0.004967716730923666,-0.14968087291734655,0.000573526767166932,-0.029692443089124332,0.02540869724554362,0.005032875160404515,-0.0002617726279297017,0.0005918427948781169
3.2,-2.026037248450354,-1.563616821359904,-2.1112926834170413,-1.0709259857985611,1.5823278246393004,-0.4562176440449425,-0.14962817504692527,0.01343619451835254,0.07011226273348381,-0.08531036407315007,-0.004990526001689144,-0.14955530796514793,0.001238320023899675,-0.029501728708991592,0.025159185725742716,0.005102575468685089,-0.00022809270765478118,0.0012556495219862018
3.3,-2.040981110228197,-1.5625660056729356,-2.104032329022931,-1.0794056531168539,1.581826830198494,-0.47115405609295213,-0.14943861777843015,0.010508156869684093,0.07260354394110546,-0.0847966731829275,-0.005009944408065348,-0.14936412048009606,0.0018955726849512189,-0.029280376486684467,0.02491281207621654,0.005136908902225734,-0.00019418406376203734,0.001911874850518691
3.4,-2.0558995354649423,-1.5618054957257805,-2.0965252711913953,-1.0878339475909287,1.5813242341424065,-0.4860648792099411,-0.14918425236745136,0.007605099471550414,0.07507057831535491,-0.08428294474074782,-0.005025960560873788,-0.14910823116988992,0.0025436541097878518,-0.029030573981336794,0.02467034374249444,0.005137284421796728,-0.00016016152808440154,0.002558893102061477
3.5,-2.070786150646524,-1.561332531352721,-2.0887738882052207,-1.096211190052363,1.580820376699305,-0.5009437508207725,-0.14886615181581853,0.004729643730594368,0.07751382986174615,-0.08377242461434342,-0.005038574431015519,-0.14878871610831346,0.0031810055163283835,-0.028754557409560455,0.024432515463912452,0.0051052012640440125,-0.00012613870141731098,0.003195150615764586
3.6,-2.085634704345013,-1.5611441129114767,-2.080780504923805,-1.1045380102134983,1.5803155969850615,-0.5157844306913463,-0.1484855369848903,0.0018841844124439788,0.07993383281415856,-0.08326820161135284,-0.005047797142434529,-0.14840679870573803,0.0038061483092821646,-0.028454593181503895,0.024200029524124034,0.005042230029905781,-9.22271141901021e-05,0.0038191740257542683
3.7,-2.1004390811293336,-1.5612370240760909,-2.07254738607824,-1.1128153304303785,1.5798102319164853,-0.5305808147864409,-0.1480437678432045,-0.0009291116461418447,0.08233118845564658,-0.08277320216880213,-0.005053650685762356,-0.1479638409509465,0.004417691416858105,-0.028132960585858235,0.023973556414880193,0.004949994425507143,-5.853543327827282e-05,0.004429577547915287
3.8,-2.115193314537789,-1.561607854598256,-2.06407672987396,-1.1210443491089672,1.579304615160686,-0.545326948189266,-0.14754233408455164,-0.003708305221650221,0.08470656204280225,-0.08229018678588718,-0.0050561675579929855,-0.14746133402825046,0.005014337586528583,-0.027791935755083763,0.023753735871556714,0.0048301538291495305,-2.5168722306290192e-05,0.0050250692269604436
3.9,-2.129891599060151,-1.5622530228904463,-2.055370661887209,-1.1292265239193053,1.5787990761272475,-0.5600170370309766,-0.14698284522362215,-0.006451682921904123,0.08706067986750998,-0.08182174810338116,-0.00505539033438529,-0.14690088841710636,0.005594888609294912,-0.027433777002539017,0.023541178247077355,0.004684386825060116,7.772236076952765e-06,0.005604456111441003
4.0,-2.1445283010879526,-1.5631687982985896,-2.0464312292386597,-1.1373635549715122,1.5782939390092952,-0.5746454593892191,-0.1463670202780154,-0.00915775408143249,0.08939432648549239,-0.08137031052206867,-0.005051371179523034,-0.14628422358242466,0.006158249456067466,-0.02706071159528367,0.0233364661798241,0.004514375813124971,4.0191548622559026e-05,0.006166648346817016
4.1,-2.159097968802409,-1.564351322946747,-2.037260395024861,-1.145457368095926,1.5777895218788187,-0.5892067751255923,-0.14569667714456447,-0.011825246481573792,0.09170834213798607,-0.08093813124413707,-0.005044171304764422,-0.14561315736373204,0.006703431334509347,-0.026674924001413025,0.023140156524936728,0.004321792779315992,7.199874758612168e-05,0.006710662186926175
4.2,-2.1735953409800874,-1.5657966330511062,-2.027860032985931,-1.1535100983575635,1.5772861358408312,-0.6036957346425039,-0.14497372177678436,-0.01445310104359221,0.09400362038930243,-0.08052730261637553,-0.005033860379874966,-0.14488959516911648,0.007229553677801093,-0.02627854562018417,0.022952782513163683,0.004108286277615392,0.00010310924889456174,0.007235621946155568
4.3,-2.1880153547066743,-1.5675006796153443,-2.018231922385921,-1.161524073922622,1.576784084250162,-0.6181072865501601,-0.14420013726586856,-0.017040465642381708,0.09628110600009787,-0.08013975565058562,-0.005020515906692946,-0.14411551907656195,0.007735845109158035,-0.02587364598789499,0.022774856107954378,0.003875469657899089,0.00013344473182019811,0.00774076092554532
4.4,-2.202353151999077,-1.569459348433829,-2.0083777430805925,-1.1695018003822764,1.576283661993881,-0.6324365842442163,-0.14337797292402588,-0.019586688184847212,0.09854179305328614,-0.07977726459654333,-0.005004222562809968,-0.1432929769405622,0.008221643418426794,-0.02546222542465504,0.022606870531882706,0.00362491054042291,0.00016293343882978206,0.008225421359997487
4.5,-2.216604085345297,-1.5716684793431224,-1.9982990707458446,-1.1774459456266237,1.5757851548415638,-0.6466789914038164,-0.14250933346219963,-0.02209130909293311,0.10078672334747907,-0.07944145244347389,-0.004985071523171403,-0.14242407159600012,0.008686394618262483,-0.025046209080858972,0.02244930294192926,0.003358121530694369,0.00019151039638565237,0.008689053445620765
4.6,-2.230763722180111,-1.57412388467559,-1.9879973722387918,-1.1853593253496173,1.575288838864838,-0.6608300864282773,-0.14159636834814027,-0.02455405332467686,0.10301698507052759,-0.07913379722993552,-0.0049631597672572525,-0.1415109502446099,0.009129651140593609,-0.02462744231743752,0.02230261723048521,0.0030765521353837144,0.00021911755914150177,0.009131213513902114
4.699999998,-2.2448278483224113,-1.5768213668816127,-1.9774740010623302,-1.1932448892542038,1.574794979926907,-0.6748856658384599,-0.1406412614230046,-0.026974822060226167,0.10523371176461627,-0.07885563904586501,-0.004938589379310798,-0.1405557941018254,0.009551069251356736,-0.024207687355493057,0.022167266940886776,0.002781581840705094,0.00024570387946454275,0.00955156142784519
4.7999999980000005,-2.258792470407075,-1.5797567352987436,-1.9667301929030523,-1.2011057080159202,1.5743038332420511,-0.68884174667583,-0.1396462208466387,-0.029353684171309347,0.1074380815927789,-0.07860818761716404,-0.004911466848558366,-0.139560808373701,0.00995040576365902,-0.023788621110831798,0.022043698281626334,0.0024745142870097325,0.0002712253075243254,0.009949857281243979
4.899999998,-2.272653817350412,-1.5829258220572149,-1.9557670612114157,-1.2089449610528855,1.57381564300445,-0.7026945679383666,-0.13861346943336628,-0.031690867584712734,0.1096313169163654,-0.0783925303696531,-0.004881902376010494,-0.1385282126253662,0.010327514132724147,-0.023371834134033875,0.021932353235865065,0.002156572475109364,0.00029564472547871645,0.01032595748334808
4.999999998,-2.2864083408935656,-1.5863244971213544,-1.9445855927921658,-1.2167659251406147,1.573330642085071,-0.716440591097738,-0.13754523543153763,-0.03398675064139489,0.1118146841924994,-0.07820964087729143,-0.004850009193790861,-0.13746023159371457,0.010682340018286496,-0.022958830566821575,0.02183367276133996,0.0018288949236167085,0.0003189318221963333,0.010679810316516214
5.099999998,-2.3000527152727037,-1.5899486824757716,-1.9331866433720986,-1.2245719639013934,1.5728490517948264,-0.7300764997465999,-0.13644374379138124,-0.0362418535441722,0.1139894942006725,-0.07806038760778788,-0.004815902902446378,-0.13635908648861883,0.011014916401563823,-0.022551029027773062,0.021748100081731003,0.0014925326950354645,0.00034106291344482287,0.011011451050957355
5.199999998,-2.3135838360684287,-1.5937943654735791,-1.921570933111264,-1.2323665181901589,1.5723710817117278,-0.7435991984284333,-0.13531120795724938,-0.0384568299780752,0.11615710260834522,-0.0779455428876541,-0.004779700830985778,-0.13522698681833312,0.011325358341318648,-0.022149764339030042,0.021676084076727165,0.0011484472013378877,0.00036202071460600393,0.011320996702857133
5.299999998,-2.326998818289648,-1.597857611371509,-1.9097390420226417,-1.2401530973919273,1.5718969295693428,-0.7570058107051012,-0.13414982221219507,-0.04063245897929946,0.1183189108862237,-0.07786579201768395,-0.004741521423849981,-0.1340661227666795,0.011613857450543108,-0.021756290012242552,0.021618082778784853,0.0007975086997014103,0.00038179407135796595,0.011608640516536095
5.399999998,-2.340294993749122,-1.6021345750835196,-1.8976914052641216,-1.2479352716398524,1.5714267812035134,-0.7702936765192605,-0.13296175459474036,-0.04276963712010584,0.12047636758520053,-0.07782174247925155,-0.004701483658293704,-0.13287865814159305,0.011880676174547133,-0.02137178140806384,0.02157456698976823,0.00044049538432400226,0.00040037765556277805,0.01187464625086454
5.499999998,-2.3534699077891768,-1.6066215121905347,-1.885428308265202,-1.25571666495793,1.5709608105540087,-0.7834603489100113,-0.13174914040054553,-0.044869371070150876,0.12263096998919698,-0.077813933180777,-0.0046597064950471,-0.13166672390750755,0.012126141941948276,-0.02099733950045035,0.02154602403996453,7.809298474548143e-05,0.0004177716324660352,0.012119342340854988
5.599999998,-2.3665213154166196,-1.611314789249225,-1.8729498816492252,-1.26350094932825,1.5704991797175503,-0.7965035901406865,-0.13051407627442835,-0.046932770586902706,0.12478426615976757,-0.07784284370319972,-0.004616308364584487,-0.1304324123067524,0.012350641261171802,-0.020633995167518293,0.021532961705705844,-0.00028910522422709306,0.0004339813046261298,0.012343116007551558
5.699999998,-2.379447176905859,-1.6162108934474693,-1.8602560959100451,-1.271291839679446,1.5700420390484915,-0.8094213672976279,-0.12925861489239576,-0.048961041982442666,0.12693785739180008,-0.07790890351195845,-0.004571406690587754,-0.12917777156941423,0.012554613820325855,-0.0202827139553996,0.021535912320325146,-0.0006605980875873385,0.00044901673996733393,0.01254640737338164
5.7999999980000005,-2.392245652928545,-1.6213064416582132,-1.8473467557998253,-1.279093089790663,1.5695895273033151,-0.8222118474181127,-0.127984760226858,-0.05095548210743983,0.12909340110219825,-0.07801250111217017,-0.004525117451763538,-0.12790480120484782,0.012738546655377547,-0.019944401249971655,0.021555437103981667,-0.0010359760021172448,0.0004628923882421532,0.01272970364566417
5.899999998,-2.404915099266966,-1.626598188947142,-1.834221494382036,-1.2869084891038651,1.569141771825051,-0.8348733922044737,-0.12669446338421153,-0.05291747288928672,0.13125261417789247,-0.07815399313202187,-0.004477554782640336,-0.12661544786360945,0.012902968426464767,-0.019619907818468896,0.02159213075694222,-0.0014149201985169668,0.00047562669123202284,0.01289353341238364
5.999999998,-2.4174540611668034,-1.6320830365928056,-1.8208797667007035,-1.2947418604366754,1.5686988887637126,-0.847404552379837,-0.12538961899837275,-0.05484847645663704,0.1334172768133257,-0.07833371332810257,-0.004428830613385504,-0.12531160175363376,0.01304844385838777,-0.0193100356735032,0.021646626354332454,-0.0017972019608070156,0.0004872416925483236,0.013038461099756926
6.099999998,-2.4298612673829214,-1.6377580396808373,-1.8073208430133938,-1.3025970585881137,1.568260983328868,-0.8598040617389612,-0.12407206216118016,-0.05675003088031705,0.1355892368730971,-0.07855198151438314,-0.004379054348444544,-0.1239950935912415,0.013175568371925905,-0.019015544236800075,0.02171960059771383,-0.00218268186280568,0.0004977626494095944,0.013165081623922603
6.199999998,-2.4421356239695755,-1.6436204143366335,-1.7935438015312974,-1.3104779698306102,1.5678281500705433,-0.8720708309453686,-0.122743565866541,-0.058623746557961987,0.13777041482096353,-0.07880911242496458,-0.004328332583247718,-0.12266769206407457,0.013284962946391587,-0.018737156776449382,0.021811779478664306,-0.002571309105814379,0.0005072176519682614,0.01327401527166927
6.299999998,-2.454276207863909,-1.6496675446635223,-1.7795475206049831,-1.3183885122834522,1.5674004731847424,-0.8842039411234376,-0.12140583894333368,-0.0604713032688875,0.1399628092631433,-0.07910542452842062,-0.004276768858009206,-0.12133110178068951,0.013377269232073274,-0.01847556710925513,0.021923944421797792,-0.002963121034560423,0.000515637252385126,0.01336590283385064
6.399999998,-2.4662822603088626,-1.655896989456079,-1.7653306702888425,-1.326332637165425,1.5669780268400084,-0.8962026372914003,-0.12006052444953674,-0.062294447925568264,0.14216850316140617,-0.07944124881972714,-0.0042244634473398435,-0.11998696167962675,0.013453144937969341,-0.01823144656680764,0.022056938982628616,-0.0033582429130651903,0.0005230541066936212,0.01344140101062763
6.499999998,-2.478153180158776,-1.6623064887609837,-1.7508917032107805,-1.3343143309278267,1.566560875521595,-0.9080663216783257,-0.11870919849913619,-0.06409499304904642,0.14438967078062026,-0.07981693762401765,-0.0041715131841346675,-0.11863684386925422,0.013513259504005504,-0.01800545123478159,0.022211676192140928,-0.003756888042905082,0.0005295026320517593,0.013501178103725309
6.599999998,-2.489888517107961,-1.66889397036074,-1.7362288446663123,-1.3423376182732503,1.5661490743899913,-0.919794546965192,-0.11735336949184827,-0.06587481599756195,0.14662858544468138,-0.08023287345423569,-0.004118011316036618,-0.11728225286866345,0.013558290072879231,-0.017798229485155304,0.0223891466406112,-0.004159358302180394,0.0005350186809804924,0.013545910005907658
6.699999998,-2.5014879648795216,-1.6756575562588507,-1.7213400818475777,-1.3504065660706526,1.5657426696507273,-0.9313870094871481,-0.11599447771560634,-0.06763585898110769,0.14888762818734635,-0.08068947797402304,-0.004064047392640102,-0.11592462521956115,0.013588917762419328,-0.017610429835457353,0.02259042742664974,-0.004566045197873514,0.0005396392339651612,0.013576276491022998
6.7999999980000005,-2.5129513544086457,-1.6825955692487609,-1.7062231521078595,-1.3585252881832321,1.5653416989325826,-0.9428435424310255,-0.11463389529124068,-0.06938012989910147,0.15116929739718232,-0.0811872211257958,-0.004009707181447109,-0.11456532943877384,0.013605824243656528,-0.017442709179937843,0.02281669209835968,-0.00497743151772756,0.0005434021119299359,0.013592957807873063
6.899999998,-2.5242786470515934,-1.6897065396531967,-1.6908755301506648,-1.366697951232662,1.5649461916715273,-0.9541641090591583,-0.1132729264294774,-0.07110970404435868,0.15347621957194635,-0.08172663049429874,-0.0039550726105530565,-0.11320566628132744,0.013609688617632898,-0.017295741452572067,0.023069221747640256,-0.005394093685029411,0.000546345708940521,0.013596631574464002
6.999999998,-2.5354699278486015,-1.6969892123256003,-1.6752944140191097,-1.3749287813313178,1.5645561694979229,-0.9653487959876026,-0.11191280797008041,-0.07282672672403567,0.15581116131555106,-0.08230830098655773,-0.003900221736043985,-0.1118468692844432,0.013601184593969862,-0.01717022679676994,0.023349417436047126,-0.005816704922589899,0.0005485087450907145,0.013587969968842373
7.099999998,-2.546525398866073,-1.7044425540113783,-1.6594767097458782,-1.3832220718234545,1.5641716466247308,-0.9763978065439697,-0.11055471017471508,-0.07453341685778048,0.1581770427323148,-0.08293290492136673,-0.0038452287319201695,-0.11049010556367089,0.013580977953653317,-0.017066901337448037,0.023658814167637487,-0.006246039348090093,0.0005499300412381558,0.013567637207723138
7.199999998,-2.5574453726405872,-1.7120657611738228,-1.6434190145060972,-1.3915821920869786,1.5637926302346707,-0.9873114542272964,-0.10919973774514258,-0.07623207162444467,0.16057695239781067,-0.08360120263524173,-0.0037901639006010512,-0.109136476833267,0.013549724295724985,-0.016986547666641982,0.023999096654958585,-0.00668297713874999,0.0005506483131911821,0.013536287304038996
7.299999998,-2.5682302657446012,-1.719858268398086,-1.6271175980945907,-1.4000135974597157,1.563419120864478,-0.9980901562897,-0.10784893104013982,-0.07792507224263279,0.16301416411506509,-0.08431405372737011,-0.003735093701926484,-0.10778702062403611,0.013508067050027606,-0.01693000618188112,0.024372117172544172,-0.007128510921283748,0.0005507019867456719,0.013494562092308815
7.399999998,-2.578880592491146,-1.7278197574967737,-1.6105683825246382,-1.4085208403681833,1.5630511127846118,-1.0087344274570262,-0.1065032674654498,-0.07961489098687657,0.1654921556995248,-0.08507242908467605,-0.003680080798662555,-0.10644271167326247,0.013456635746900147,-0.016898187442437873,0.024779915844597156,-0.007583753573059404,0.0005501290326392905,0.013443089507736428
