time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc
0.0,-1.6006999999999998,-1.7271,-2.2029999999999994,-0.8079999999999998,1.5951,-0.030999999999999694,-0.0005000000000000001,-7.139985942354149e-05,0.00012553418161232255,-6.218228704664087e-05,-1.5523847765127982e-05,-0.0004998532072647439,-0.5000000000000001,-0.07139985942354149,0.12553418161232255,-0.062182287046640874,-0.015523847765127982,-0.49985320726474386
0.1,-1.6031999999999997,-1.7274569992971176,-2.2023723290919377,-0.808310911435233,1.5950223807611743,-0.03349926603632341,-0.049999999999999704,-0.007139985942354106,0.012553418161232177,-0.0062182287046640495,-0.0015523847765127887,-0.049985320726474075,-0.4999999999997294,-0.07139985942350255,0.12553418161225297,-0.06218228704660695,-0.015523847765119518,-0.4998532072644636
0.2,-1.6106999999999998,-1.7285279971884708,-2.200489316367753,-0.8092436457409327,1.5947895230446973,-0.04099706414529457,-0.09999999999999992,-0.014279971884708285,0.025106836322464486,-0.012436457409328163,-0.0031047695530255935,-0.09997064145294868,-0.49999999999990286,-0.07139985942352683,0.12553418161229807,-0.062182287046628634,-0.01552384776512494,-0.499853207264644
0.30000000000000004,-1.6231999999999998,-1.7303129936740593,-2.197350961827445,-0.8107982029170987,1.594401426850569,-0.05349339432691311,-0.1499999999999949,-0.021419957827061714,0.03766025448369547,-0.018654686113991622,-0.004657154329538235,-0.149955962179418,-0.4999999999955036,-0.0713998594229006,0.12553418161119478,-0.062182287046082196,-0.015523847764989197,-0.4998532072602586
0.4,-1.6406999999999994,-1.732811988753883,-2.1929572654710134,-0.8129745829637309,1.5938580921787897,-0.07098825658117901,-0.2000000000000018,-0.02855994376941685,0.05021367264492946,-0.02487291481865657,-0.006209539106051248,-0.1999412829058993,-0.5000000000030531,-0.0713998594239796,0.1255341816130891,-0.062182287047022416,-0.015523847765223385,-0.49985320726780813
0.5,-1.6615548200527364,-1.7357900511940207,-2.1877212799350287,-0.8155681837773818,1.5932105980754543,-0.091836953961758,-0.20943951023929633,-0.02990790317764227,0.05258363503035142,-0.026046855489215606,-0.006502614145915598,-0.20937802184213883,2.3148274421811852e-11,3.3059062572467826e-12,-5.8078604687060875e-12,2.879673060557732e-12,7.190519375038862e-13,2.3148274421811852e-11
0.6000000000000001,-1.6824987710766681,-1.7387808415117851,-2.1824629164319926,-0.8181728693263035,1.5925603366608625,-0.11277475614597421,-0.2094395102393195,-0.02990790317764558,0.052583635030357234,-0.02604685548921849,-0.0065026141459163175,-0.209378021842162,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,-1.7034427221006,-1.74177163182955,-2.177204552928957,-0.8207775548752254,1.591910075246271,-0.1337125583301904,-0.2094395102393195,-0.02990790317764558,0.052583635030357234,-0.02604685548921849,-0.0065026141459163175,-0.209378021842162,0.0,0.0,0.0,0.0,0.0,0.0
0.8,-1.724386673124532,-1.7447624221473141,-2.1719461894259213,-0.8233822404241473,1.5912598138316794,-0.15465036051440662,-0.2094395102393195,-0.02990790317764558,0.052583635030357234,-0.02604685548921849,-0.0065026141459163175,-0.209378021842162,0.0,0.0,0.0,0.0,0.0,0.0
0.9,-1.745330624148464,-1.747753212465079,-2.1666878259228857,-0.825986925973069,1.5906095524170876,-0.17558816269862282,-0.2094395102393195,-0.02990790317764558,0.052583635030357234,-0.02604685548921849,-0.0065026141459163175,-0.209378021842162,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-1.766274575172396,-1.7507440027828434,-2.16142946241985,-0.8285916115219909,1.589959291002496,-0.196525964882839,-0.2094395102393195,-0.02990790317764558,0.052583635030357234,-0.02604685548921849,-0.0065026141459163175,-0.209378021842162,0.0,0.0,0.0,0.0,0.0,0.0
1.1,-1.7872185261963303,-1.7537347931006084,-2.156171098916814,-0.8311962970709131,1.5893090295879042,-0.21746376706705742,-0.20943951023936586,-0.02990790317765219,0.05258363503036938,-0.026046855489224374,-0.006502614145917499,-0.20937802184220827,-4.6268826359293906e-11,-6.604881893410289e-12,1.1615720937414107e-11,-5.755880810574234e-12,-1.4363712197369175e-12,-4.6241103874956403e-11
1.2,-1.8081624772202645,-1.756725583418373,-2.150912735413777,-0.8338009826198353,1.5886587681733126,-0.23840156925127595,-0.20943951023936586,-0.02990790317765219,0.05258363503036938,-0.026046855489224374,-0.006502614145917499,-0.20937802184220827,-4.6268826359293906e-11,-6.604881893410289e-12,1.1615720937414107e-11,-5.755880810574234e-12,-1.4363712197369175e-12,-4.6241103874956403e-11
