time_from_start,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,shoulder_pan_joint_acc,shoulder_lift_joint_acc,elbow_joint_acc,wrist_1_joint_acc,wrist_2_joint_acc,wrist_3_joint_acc,fk_x,fk_y,fk_z,fk_qx,fk_qy,fk_qz,fk_qw
0.0,-1.6006999999999998,-1.7271,-2.2029999999999994,-0.8079999999999998,1.5951,-0.030999999999999694,-0.0005000000000000001,-0.0002894142002922589,0.00039841542204892017,-0.00011690980396385869,-1.5471667243992102e-05,-0.0004998460693500778,-0.5000000000000001,-0.2894142002922589,0.39841542204892016,-0.1169098039638587,-0.015471667243992102,-0.49984606935007786,0.18963153692348164,0.6096838816511918,0.2609711486943511,0.9998434779226772,0.00039186782709176965,-0.012536274005463676,0.012478298327523958
0.1,-1.6031999999999997,-1.7285470710014614,-2.2010079228897546,-0.8085845490198191,1.5950226416637798,-0.03349923034675008,-0.04999999999999982,-0.028941420029225784,0.03984154220489187,-0.011690980396385825,-0.0015471667243992045,-0.0499846069350076,-0.49999999999992367,-0.2894142002922148,0.39841542204886,-0.11690980396383996,-0.015471667243989838,-0.4998460693500027,0.19119953541106752,0.6102988977137864,0.26104729564969387,0.9998436928148858,0.0003917408994256107,-0.012529422019167055,0.01246796139011996
0.2,-1.6106999999999996,-1.7328882840058453,-2.195031691559021,-0.8103381960792769,1.5947905666551199,-0.04099692138700121,-0.09999999999999953,-0.0578828400584515,0.07968308440978365,-0.023381960792771626,-0.0030943334487984054,-0.09996921387001509,-0.5,-0.2894142002922634,0.3984154220489363,-0.11690980396386251,-0.015471667243992657,-0.4998460693500929,0.19592897204710347,0.6121177235188374,0.2612688624173808,0.9998443261652057,0.0003913692864976976,-0.012509029438280665,0.012437622274360764
0.30000000000000004,-1.6231999999999995,-1.7401236390131518,-2.185071306007798,-0.8132609411783736,1.5944037749740203,-0.05349307312075306,-0.1500000000000021,-0.08682426008767886,0.1195246266146777,-0.035072941189158095,-0.004641500173197695,-0.14995382080502542,-0.5000000000027756,-0.2894142002938663,0.3984154220511429,-0.1169098039645113,-0.015471667244078093,-0.4998460693528546,0.20389538812989597,0.6150605408122881,0.2616152406798577,0.9998453439948257,0.00039078049863990456,-0.012475617332474145,0.01238928386324625
0.4,-1.6406999999999998,-1.7502531360233808,-2.1711267662360862,-0.8173527843171084,1.5938622666204807,-0.07098768554800575,-0.1999999999999952,-0.11576568011690076,0.15936616881956422,-0.04676392158554235,-0.006188666897596691,-0.19993842774002632,-0.49999999999467093,-0.2894142002891756,0.3984154220446897,-0.11690980396261698,-0.015471667243827425,-0.49984606934474995,0.2152220123734949,0.6189905168466092,0.26205213202891015,0.9998466896727538,0.00039002038680153957,-0.01243015655027366,0.012326242033551068
0.5,-1.6615548200527366,-1.7623244981589843,-2.154509002369955,-0.8222290501652426,1.593216948947902,-0.09183608520873326,-0.209439510239327,-0.12122953673103436,0.16688786173144118,-0.048971064168732585,-0.006480756820335087,-0.20937503191946594,-7.457348286787706e-12,-4.3108463144813684e-12,5.960334132562664e-12,-1.7465165132625482e-12,-2.31309478691022e-13,-7.457348286787706e-12,0.22897856343340497,0.6233763078247025,0.26249969905071097,0.9998481725279957,0.0003892123601100777,-0.012378206029396217,0.012258075773130752
0.6000000000000001,-1.682498771076669,-1.7744474518320876,-2.137820216196811,-0.8271261565821157,1.5925688732658685,-0.1127735884006795,-0.209439510239327,-0.12122953673103436,0.16688786173144118,-0.048971064168732585,-0.006480756820335087,-0.20937503191946594,-7.457348286787706e-12,-4.3108463144813684e-12,5.960334132562664e-12,-1.7465165132625482e-12,-2.31309478691022e-13,-7.457348286787706e-12,0.24306894625011574,0.6274449444780319,0.26286935216612795,0.9998495295183019,0.00038850792001042826,-0.012328745986920247,0.012197106460817054
0.7000000000000001,-1.7034427221006012,-1.786570405505191,-2.1211314300236674,-0.8320232629989889,1.591920797583835,-0.1337110915926257,-0.209439510239327,-0.12122953673103436,0.16688786173144118,-0.048971064168732585,-0.006480756820335087,-0.20937503191946594,-7.457348286787706e-12,-4.3108463144813684e-12,5.960334132562664e-12,-1.7465165132625482e-12,-2.31309478691022e-13,-7.457348286787706e-12,0.25742616488462516,0.6311663560576025,0.2631591834214214,0.9998507540253491,0.0003879107492531524,-0.012282293441147344,0.01214349488479933
0.8,-1.7243866731245334,-1.7986933591782939,-2.1044426438505237,-0.836920369415862,1.5912727219018015,-0.1546485947845719,-0.209439510239327,-0.12122953673103436,0.16688786173144118,-0.048971064168732585,-0.006480756820335087,-0.20937503191946594,-7.457348286787706e-12,-4.3108463144813684e-12,5.960334132562664e-12,-1.7465165132625482e-12,-2.31309478691022e-13,-7.457348286787706e-12,0.2720410512296341,0.6345301608306195,0.2633693809531529,0.9998518460502945,0.0003874208489032563,-0.012239132998690493,0.012097085530997424
0.9,-1.7453306241484658,-1.8108163128513972,-2.0877538576773795,-0.8418174758327353,1.590624646219768,-0.17558609797651814,-0.2094395102393416,-0.12122953673104281,0.16688786173145279,-0.04897106416873599,-0.006480756820335538,-0.2093750319194805,-2.2039375048315552e-11,-1.2752342795251765e-11,1.754833258563993e-11,-5.149451465691338e-12,-6.81799849175485e-13,-2.2011652563978046e-11,0.28690407682709035,0.6375262330361247,0.2635001456521284,0.9998528055943248,0.0003870382199974,-0.012199544012011352,0.01205771423083822
1.0,-1.7662745751723992,-1.822939266524501,-2.0710650715042354,-0.8467145822496086,1.5899765705377344,-0.19652360116846507,-0.2094395102393416,-0.12122953673104281,0.16688786173145279,-0.04897106416873599,-0.006480756820335538,-0.2093750319194805,-2.2039375048315552e-11,-1.2752342795251765e-11,1.754833258563993e-11,-5.149451465691338e-12,-6.81799849175485e-13,-2.2011652563978046e-11,0.3020053603435379,0.6401447149092506,0.2635516911289233,0.9998536326586552,0.00038676286354388405,-0.01216380034257203,0.012025208314381494
1.1,-1.787218526196332,-1.8350622201976046,-2.0543762853310907,-0.851611688666482,1.589328494855701,-0.21746110436041208,-0.2094395102393416,-0.12122953673104278,0.166887861731453,-0.048971064168735985,-0.006480756820335286,-0.20937503191948048,-2.2039375048315552e-11,-1.2752342795251765e-11,1.754833258563993e-11,-5.1563820867757136e-12,-6.81799849175485e-13,-2.2039375048315552e-11,0.31733467544044,0.6423760284792135,0.2635242436775124,0.9998543272445304,0.0003865947805229482,-0.012132170128122902,0.011999386769553026
1.2,-1.8081624772202651,-1.8471851738707081,-2.0376874991579466,-0.8565087950833552,1.5886804191736674,-0.238398607552359,-0.2094395102393416,-0.12122953673104278,0.166887861731453,-0.048971064168735985,-0.006480756820335286,-0.20937503191948048,-2.2039375048315552e-11,-1.2752342795251765e-11,1.754833258563993e-11,-5.1563820867757136e-12,-6.81799849175485e-13,-2.2039375048315552e-11,0.33288145903243754,0.6442108871281447,0.2634180422370128,0.9998548893532241,0.00038653397188563327,-0.012104915554278515,0.011980060407380533
1.3,-1.829106428244198,-1.8593081275438117,-2.020998712984802,-0.8614059015002286,1.588032343491634,-0.2593361107443059,-0.2094395102393416,-0.12122953673104278,0.166887861731453,-0.048971064168735985,-0.006480756820335286,-0.20937503191948048,-2.2039375048315552e-11,-1.2752342795251765e-11,1.754833258563993e-11,-5.1563820867757136e-12,-6.81799849175485e-13,-2.2039375048315552e-11,0.3486348199260697,0.6456403068981011,0.2632333383515535,0.9998553189860386,0.0003865804385552034,-0.01208229263052927,0.011967032033116378
